Subscriber_ID,Engagement_L7,Engagement_L30,Watch_Hours_Change,Titles_Viewed,Profiles_With_Engagement,Avg_Content_Completion_Rate,Playback_Failures_L30,Video_Start_Failure_L30,High_Rebuffering_L30
57ac3bdf-8aa7-4f56-b964-17157e9d2d6d,17,70,-0.574,15,7,0.04,18,9,6
3739d72f-0937-4449-b9b0-6785cb88501b,17,73,-0.487,6,6,0.26,12,18,9
fc25e72b-af2d-43a2-a027-982207ae1db4,17,80,-1,12,6,0.45,3,13,20
0973a4d1-226d-4c22-9eb9-5dd465b6cea4,17,84,0.606,13,5,0.51,1,5,3
1fcf328f-3cee-474d-8e7e-b306768501bc,17,88,-0.367,15,6,0.48,17,6,5
76488858-f7d5-41bc-a1db-23febf6fea2d,17,69,0.997,23,1,0.5,19,3,1
e07ce456-448a-4017-bd10-9d9c6336d221,17,69,0.299,11,8,0.45,6,4,12
eccfe4c1-c290-4347-a67e-082f668ba91d,17,76,0.016,5,7,0.38,2,16,13
e1bcac27-e820-4dbe-a0d4-7545f0efcaed,17,82,-0.401,13,5,0.29,0,12,4
533ffb71-7e5d-47e3-aa43-c887e8fed146,17,88,-0.324,21,4,0.07,11,0,2
43c5745b-b34e-424e-aae1-ef5fb65d22c6,17,87,0.857,1,1,0.05,10,14,11
9a48f9b1-fcdd-4d39-95f5-086d43298652,17,81,0.421,29,3,0.17,18,13,14
b032ea20-c3e7-451d-ac05-c9b2e18b3c4c,17,79,0.256,29,2,0.02,2,20,15
67e6b0a8-bb54-4f48-9e12-108a75e958ae,17,70,-0.941,8,5,0.73,13,15,9
ef002a91-1d85-4c4c-9492-d81eed9fecee,17,73,-0.574,27,5,0.13,12,9,12
41bcf912-361a-44f8-8bd5-047f7a7566fd,16,79,1.291,24,8,0.56,2,15,4
ab3946f9-ff28-4255-9dd3-d0daf2d8d777,16,82,1.549,9,6,0.39,6,10,4
d2f3f677-280a-403f-b6d0-d16d07c46138,16,75,-0.956,2,2,0.9,4,1,11
b4e1d562-b99b-4e4d-a247-03f5f2b49516,16,67,0.615,26,7,0.1,12,17,6
76c36985-1a32-4cd2-a412-209310717df3,16,68,1.787,12,7,0.33,2,3,18
fb3025b1-fe34-473e-8c1d-e301350dcbb9,16,73,1.659,14,3,0.68,8,2,8
ff615ef1-eb3c-4fa4-bc1d-ca0fbb9784b0,16,80,1.175,21,5,0.87,14,20,7
e58528e5-cd32-40be-ab01-8e9d2ec18ee2,16,69,1.207,27,1,0.16,10,19,8
c79b1e8d-323c-4a76-b8d4-d02cf662e116,16,68,0.434,18,1,0.58,8,12,19
72ffb553-49bc-4ddd-a247-7841a8678d73,16,76,-0.671,21,5,0.08,0,20,10
b91877ca-15b8-482a-9222-771669c816f0,16,75,0.751,29,8,0.06,17,7,0
5c123431-02f4-4f53-bff9-17285d43cdbb,16,80,-0.881,25,2,0.99,0,5,20
7db47f61-9b73-4091-b5c6-00729f8faabb,16,68,-0.682,30,3,0.79,10,5,6
a71c5051-0744-4754-86b3-b78f47b5b0c4,16,66,0.91,17,2,0.5,4,20,8
63f2565c-fd8e-4016-a05d-32d162a640c3,16,81,1.874,27,3,0.08,15,9,3
becc0e51-4f1b-4def-94e1-fb42572a84f8,16,72,0.314,21,2,0.93,9,4,12
0dd624aa-6f01-4cc1-ba58-c9425507f43a,16,65,-0.2,13,7,0.26,4,3,15
41648b92-c107-4356-a4dc-333fdae606e1,16,76,0.656,3,2,0.1,12,3,6
29495426-fa75-4c4b-8ed0-400131d2bc83,16,75,-0.432,8,7,0.68,1,0,20
4f9dcaf8-6548-4764-8636-e411ce95d157,16,70,1.537,17,7,0.48,2,15,2
f1a70b18-1e40-4e9f-a585-ad77485bbdd5,16,72,0.583,21,3,0.66,1,8,3
147571f9-46f1-43db-bc7d-fd700c07138c,16,80,-0.669,9,7,0.19,17,4,14
7ff460f0-7de7-4a0b-a3f5-8b500e85a903,16,72,0.513,2,5,0.5,1,12,13
fa5fabd2-f845-4e61-a8fd-bdb0e025f5d2,16,64,1.894,21,8,0.99,13,2,9
3e450cfc-49e1-401f-8a7f-911d79c4f6c9,16,82,1.964,23,4,0.38,17,11,1
73db7071-e339-4794-9273-102b8c4a1901,16,72,1.354,6,5,0.11,7,8,5
c5132955-34dd-4205-8460-79ae5f6ee18d,16,83,0.564,8,1,0.4,18,8,13
41c2a059-6662-4b5d-918d-518b42704462,16,76,1.397,20,1,0.39,18,6,18
0c787bbd-75b0-4f8e-ae6e-071e01891896,16,80,-0.979,24,6,0.56,10,6,17
aeb0d5a4-4262-402d-8a56-d60e48da9846,16,77,1.893,20,5,0.1,8,13,1
4fe30c27-1324-47e8-b5cb-fd3b269b10e8,16,69,0.257,14,6,0.84,20,19,15
67cdb263-d0c9-4828-9508-f3a184543580,16,78,-0.126,28,6,0.27,12,16,13
4c698e73-eda6-4e57-8224-105ecb111677,16,67,0.279,11,6,0.8,1,9,12
7baed507-c4ae-4216-add7-31bb3bdac27e,16,79,0.699,26,1,0.08,20,1,16
16b08c69-122e-42fb-8552-83419072f9d6,16,65,-0.65,14,5,0.58,19,1,20
2f63eef6-09cb-4ec1-b7f3-187d3d3ef0aa,16,65,0.751,22,8,0.64,9,1,18
d88ec9d9-d5e9-4bca-b816-ed126e1f0cab,16,71,-0.489,14,7,0.19,5,17,3
f7aedbf9-efb9-4f83-af48-c2375d4505b2,16,78,-0.895,27,1,0.09,4,6,16
ffb171bd-66e2-4554-bd0d-cb417ab6ee82,16,76,1.981,7,2,0.06,16,5,0
fa4e0257-ffd6-4b0b-a91e-d3202dc88e5c,16,68,-0.963,24,7,0.05,1,4,1
84211963-8bae-48ba-a65a-ab6e4572d918,16,68,0.629,15,6,0.95,3,16,6
34b17fdc-6ab4-4db2-accf-f9703910f881,16,83,1.044,25,6,0.24,7,0,15
704afd53-0e10-4510-9afb-9a30c706d1bb,16,81,1.164,7,6,0.91,11,14,2
5e1b698c-f081-4fc1-9937-f2515d5bd7bf,16,75,-0.1,20,6,0.13,8,1,6
7235fad1-c763-419c-aa2e-79ee6db69edc,16,84,-0.982,19,7,0.9,1,0,13
50fbfa3f-e3ed-4d34-9854-8d2ebe864e85,16,78,1.815,26,7,0.47,11,4,16
3cc1092e-a7fb-4e09-8e84-914b5e032646,16,72,1.81,1,3,0.28,12,0,14
479dfeb7-f57f-4b21-be92-fe2510415258,16,68,1.496,17,2,0.25,8,0,2
9728c268-6b1c-498c-a1bf-7de0336bef51,16,82,-0.485,22,3,1,16,18,13
ef9ad2ba-fc73-4d51-8f59-484dec5cfacf,16,75,1.885,11,2,0.43,5,8,8
393b9fd5-1a63-439c-ab0f-e27cf08b651d,16,80,1.875,29,6,0.35,13,5,13
f9ea2f72-1abc-40e3-994f-e6be019b8df4,15,72,1.089,17,8,0.31,7,8,5
27d04e65-de2e-4064-87f1-141e01b40ccb,15,71,-0.182,24,2,0.09,17,16,15
c9dc80fc-d2f7-426e-9f29-97fb27a712e9,15,77,-0.545,23,1,0.78,16,17,10
19fc4b24-06b4-4a4d-ae7f-109041294534,15,60,1.446,18,5,0.87,13,6,18
c25388f6-bb16-4a54-866c-145a0edc3dd0,15,76,1.356,23,2,0.22,6,10,11
49cbbb0f-ab3f-4631-95e2-0ec0459e1006,15,64,1.839,11,6,0.32,9,15,19
258bd79d-7276-4977-a66b-ebe61150167a,15,72,0.373,30,1,0.13,16,9,6
1b9ffda5-f1b9-472c-a4be-e2fd8191b3f3,15,79,1.053,21,3,0.33,20,6,10
a93854bb-f929-4227-8038-e709dd8cf2e9,15,68,0.075,10,5,0.31,8,1,2
222c4bb6-a886-4d09-8d70-9e84eca1cf99,15,60,1.765,23,2,0.39,3,6,17
83f8e5fd-f443-495c-b617-d69d2c7f9310,15,60,1.555,16,6,0.7,7,2,0
6c8fbbba-67f3-4664-9b06-99cea1476bbc,15,67,-0.52,3,5,0.42,17,17,9
c66f52be-e4a2-433d-86e2-e211ab2cf46c,15,76,0.027,26,2,0.57,19,6,20
e9e51d1e-37ab-454a-8dcb-aceda0ee61eb,15,79,0.819,28,8,0.46,1,2,1
ba089252-e490-447b-92cd-96159909abe4,15,69,1.112,25,2,0.18,3,6,2
eff34942-f1c9-49b2-8c2b-fe7ce456ab48,15,79,0.595,30,5,0.01,10,16,19
433c3c72-93ad-4153-9d87-8dbc16d50740,15,66,-0.871,21,4,0.1,12,6,8
c26e21d9-d920-44f3-a7e2-e0bd01eb25a6,15,76,0.856,4,1,0.43,1,18,19
ec4accd0-bbe7-43c1-8d71-8623d2d15001,15,62,0.574,19,5,0.89,9,16,15
87db5aa0-1ce7-435f-935a-529d6f1599d2,15,65,-0.98,24,4,0.9,3,5,7
b49387f1-d7c9-45c8-bc8d-48fd480784da,15,71,-0.435,11,5,0.05,4,18,4
61e58078-0867-4167-b259-91a699f75c97,15,76,-0.147,9,1,0.42,11,20,16
4c51d65a-5833-4915-9b4f-e878ea632ac8,15,76,1.816,28,8,0.15,5,13,7
2772556c-66b4-4f23-8d2c-f67cef965ad6,15,68,0.775,20,2,0.46,12,16,2
3c2a0d88-b1c1-44dc-a189-52906f78d7ed,15,63,-0.254,20,5,0.57,1,9,20
208d1f79-e2e1-4a32-bb1a-3d4b1f14fea6,15,80,0.391,12,8,0.24,18,20,19
b03eadc2-05d7-4cf9-adbd-31850d9bf9bf,15,64,1.556,7,7,0.83,5,2,19
031e5215-6ee8-45a2-a02d-905a96d3c833,15,78,0.944,6,7,0.48,7,7,0
07c9515c-f246-4829-8cb9-fcd67191c10f,15,78,-0.075,19,7,0.71,4,1,19
46a52989-b32c-4045-96fc-a859ae9e4570,15,60,1.601,11,3,0.88,12,16,7
a88dbbac-1768-451c-a37f-9c4ec8b2f0ba,15,78,0.13,13,3,0.04,12,9,17
e0b39de8-7e01-4ec6-b82f-3e89fbf8fff2,15,61,0.077,23,3,0.94,18,10,10
d5b161cc-5975-4598-8aef-55fb2f4927a3,15,75,-0.016,3,5,0.62,15,18,19
d38ba2ae-b98f-4454-b4fb-4f1b434b0988,15,74,1.55,9,8,0.29,19,10,6
722af5ce-59df-401e-9b8b-2d84b17dd441,15,69,-0.161,5,6,0.68,4,13,11
0dbf8ce0-76d8-4514-a8bc-dd576a6c7682,15,80,0.841,18,3,0.8,5,9,17
4243da05-fadb-44f9-8b6d-b598de60cf19,15,71,-0.306,3,7,0.98,19,19,20
b12bc17a-666a-4ebb-bdb4-01d000b3bf95,15,67,-0.202,3,1,0.69,9,5,18
4217fd11-46ab-43ee-a0cf-de6d0cceea63,15,78,1.647,2,8,0.22,6,18,0
4715176c-24ca-45a5-a230-72ba09023c9c,15,78,-0.106,15,3,0.42,15,15,18
bbd5c082-a3d3-4128-bdd6-5e5aa8e96682,15,78,-0.265,28,8,0.82,20,1,3
298caee5-0015-4a29-903b-524e3f0a1a87,15,77,1.918,7,8,0.57,4,10,20
8d2d06d3-abbf-47bf-8b69-4725587a9986,15,63,0.418,28,6,0.83,16,18,20
82a2a864-96b8-4489-a534-1527cb4956e0,15,79,0.805,26,5,0.96,3,1,7
fcb5af5f-7b3e-4a7f-ade7-6d3632b1b47b,15,62,0.405,27,4,0.47,11,5,20
9cd2f489-55d6-4b63-b653-1176f065dd90,15,80,-0.013,12,7,0.47,9,13,8
a2176ab1-17e9-4dd0-88cf-e78b3c94b1a3,15,65,-0.378,16,5,0.93,10,11,2
aaee3ff0-b6fe-4402-87da-046f43b113b3,14,59,0.118,21,2,0.9,2,19,4
ff63b8be-b951-400d-86dc-68078e422c72,14,67,1.159,23,2,0.41,10,17,4
9662e84a-df5f-42d0-b729-78f007e982c7,14,68,0.291,19,1,0.59,18,0,10
85885f6c-7ece-4f1e-800a-58e93452ed3f,14,61,1.998,7,8,0.58,1,7,8
b9e46b6b-6faf-4e73-8c66-d85727601265,14,65,0.116,7,6,0.22,1,10,9
d04836db-b841-4361-b365-ac6d04e02e6b,14,75,1.472,17,2,0.31,4,1,5
73f459a5-a453-432c-b001-0b4eb9c2e8a0,14,72,-0.17,28,2,0.86,3,6,7
15d36267-8c6e-48bd-a217-a3dcf652dd26,14,64,1.527,19,1,0.4,15,15,2
4c8b2eb1-5319-4423-be80-4642da05f7ff,14,66,1.177,16,2,0.67,13,20,16
cc770960-31c4-4cc7-9e5d-6da87166b590,14,63,-0.163,25,5,0.03,13,12,18
efb29e58-a39b-4828-a190-690b73e6439a,14,68,0.624,2,4,0.07,18,9,19
c50a3d5a-65da-448f-a714-b479c8cc5763,14,58,0.89,1,6,0.37,17,8,18
d48431e9-81b1-4abc-8839-301fb73ad509,14,74,1.264,10,5,0.22,5,0,3
0af0629e-3b7f-45be-baca-cfd136c89885,14,74,0.655,17,4,0.95,18,5,4
15f3091e-7c72-4742-9a31-0c00465cc9d3,14,64,1.434,24,7,0.35,4,3,16
559bbcd2-8784-4693-aa49-9a6a89177dfa,14,69,0.047,16,8,0.9,7,7,13
56d31cfe-f747-46e6-8315-dd441c522e86,14,75,1.554,14,7,0.01,1,15,1
2eb011c6-f4ac-47ab-827d-083055d68828,14,70,-0.598,29,3,0.73,16,14,2
e5ad93d9-67dd-471d-b52b-e9af1f17b845,14,66,0.43,14,2,0.06,9,4,20
aba9d817-d806-4c6f-aa37-1ba11688060f,14,65,-0.765,11,2,0.95,14,5,18
422d1094-3533-4106-b05b-da6dcd5220be,14,76,1.998,1,1,0.22,7,15,16
058ba029-1690-47ff-ae17-753ab43a5d5c,14,59,-0.581,12,7,0.09,8,9,19
afc6745d-ab28-4086-b4ef-58013fe0fb2f,14,68,-0.104,30,1,0.87,13,8,13
81ccd5cb-68c0-41b5-aec4-54d42440ce3d,14,74,0.285,16,4,0.88,5,13,7
4a0006fa-ecea-4aa9-8713-2079e8cef316,14,74,-0.334,18,2,0.49,20,0,20
edb595b0-3896-4924-bf0e-c8cad99aa3ef,14,62,-0.356,5,5,0.92,0,10,15
46ca83b4-4a39-4d4a-b37a-5c46bcc1fe42,14,67,-0.785,13,2,0.15,16,15,14
680b8338-ab32-45ce-a66b-baf3643aff7c,14,73,1.267,2,2,0.41,13,14,4
a4985958-e80e-4db5-a83f-087f8af89c8e,14,69,-0.012,29,8,0.26,17,16,15
3ebd26fb-a1e6-4f98-9828-02fa0e70cdd2,14,76,0.437,25,5,0.9,5,7,2
cd22add0-dbd6-4858-b7a9-1243a809885c,14,69,-0.506,13,4,0.67,13,3,5
2b38bb98-4772-4c58-b3c5-ed5c19a0fc3d,14,61,1.885,14,4,0.87,15,15,8
b8aff3b1-20ff-4bc9-bc4d-a893b7864d95,14,76,0.639,11,3,0.6,7,11,6
ffcdfaa9-9eaf-4908-8609-c20d56058dca,14,70,-0.881,27,2,0.68,6,2,8
4fc97b92-56a8-4062-abc9-6c0c38f9775b,14,66,-0.075,10,6,0.34,3,5,16
0f71286c-dcdc-4336-aa98-72828bc4e9c9,14,62,0.177,14,1,0.31,0,20,16
584f8bdd-7bea-4b99-8cc8-fe330358e587,14,58,-0.185,15,4,0.67,15,19,15
a5f224dc-0b31-4476-b4d5-d3feaa4b14ff,14,64,-0.545,9,1,0.57,11,7,16
75caa279-1839-4208-a461-305771805aa0,14,74,1.572,20,2,0.25,10,16,18
7492221f-9e66-4591-a51e-24f57fba65d1,14,69,0.059,3,4,0.21,19,5,16
5a7248dc-a409-4245-b341-019549f9363d,14,62,-0.924,1,3,0.91,10,8,16
ba2487d9-dbdd-4ee0-9ba9-19ca0cc0759d,14,76,-0.844,3,8,0.4,10,0,20
91b9e049-743d-4fab-96f6-cc6a6ba2cfa5,14,70,1.073,23,7,0.76,9,13,14
51d09b41-8e80-45e5-8743-fca756c45344,14,57,1.199,13,4,0.58,2,20,18
baa532bd-d3bd-4da7-9155-e7f9978a6e15,14,64,0.395,19,4,0.69,10,12,10
3d55aeda-6fc4-4c63-9676-36791335f6bc,14,63,1.656,9,4,0.05,6,16,0
a1caa113-978c-4642-9eea-79d10c7b7447,14,74,-0.371,19,6,0.32,13,4,14
9268b633-1ab7-4624-a46d-7482404c078f,14,68,0.295,16,6,0.94,12,20,1
458547dd-6de1-4963-9534-9c38fda7bea6,13,63,1.846,6,2,0.63,15,4,7
590ff5d0-5c5c-4977-b876-f150cc26c52d,13,65,-0.595,7,4,0.87,15,17,14
6866967d-575e-4fca-9c9e-c94b414305dc,13,68,0.166,17,7,0.4,14,2,10
c33efff4-d8e8-4d9b-9efc-3fab47cbecbb,13,72,1.686,27,3,0.22,13,14,11
96976195-b448-45de-94b0-aa8a13d8623b,13,54,0.438,8,6,0.55,8,9,15
a1a9b314-1c73-4ff8-a245-9c759e1d4def,13,55,-0.993,17,4,0.36,1,10,1
493a30bc-c57a-409d-bd9f-c63f7906509e,13,54,-0.533,6,4,0.63,9,16,19
4b4afcaa-ccc4-421b-a78d-f9ef5e53f78d,13,65,1.325,5,6,0.43,4,9,6
5b8e90eb-a55f-4bbd-8c8c-dbf325a6acac,13,54,-0.818,15,3,0.97,0,13,6
77ec331e-84b6-4592-ad75-f7ff15e24660,13,52,-0.824,2,5,0.39,14,7,0
fbc8342b-bf17-4b18-b8cb-bf5ea98309da,13,69,0.935,19,3,0.45,7,10,5
f0ffbd37-9693-4279-8ca4-da16b76e6de1,13,67,1.591,8,8,0.62,11,3,14
b8ff62fe-e3fe-4565-b4e6-4c7063cb6e6c,13,55,-0.78,3,8,0.09,5,4,15
9eb90f0f-727c-4f5c-a092-145872540a9a,13,53,1.443,15,6,0.94,3,16,10
0b884ce0-bb68-4ad0-a514-eeee5037f9bf,13,60,0.78,5,5,0.51,13,10,11
a6a68a29-97b6-46a9-a506-37db6591f240,13,65,-0.524,21,6,0.44,15,4,9
1e0ae682-14f6-45fa-b836-67be8ffb7f03,13,67,0.19,26,5,0.45,0,5,10
be198526-7290-4c97-9f01-a914b9f210d5,13,67,0.008,20,2,0.09,11,5,18
ef99f97f-fb6f-4925-9c60-3f3f6f6c9286,13,67,0.621,10,6,0.7,8,6,10
5b1622b1-2245-42dc-8a76-86208864b1c8,13,58,-0.101,26,8,0.12,6,9,14
e671b9a4-94ed-4b42-80e8-84dbf7b2d600,13,54,0.554,17,7,0.26,20,7,14
9903a9e4-ba5a-4652-92ae-dad1e4cbeb42,13,61,1.419,30,1,0.34,20,19,14
b9fe7060-e00b-402f-8269-e048fd5b847c,13,55,-0.996,15,7,0.97,4,13,1
6fd6aa10-9652-475b-9897-28dd1a644d1d,13,59,0.636,23,5,0.03,19,6,8
fa440838-f33d-4bd5-bc8a-cb1ee34937f6,13,57,0.556,3,3,0.65,20,11,9
72cc9b89-de9d-43b0-933b-ac7ee7750128,13,59,1.577,20,3,0.85,6,1,14
5af0ddea-5e87-416b-9fa5-2bff18b1e1fa,13,70,-0.133,3,4,0.12,19,0,9
f6b3314b-ed6a-4d44-b499-e794f7ef286c,13,58,1.946,21,2,0.87,8,1,20
59b5b41a-d632-4d3c-afff-c256964a16e7,13,71,-0.795,14,3,0.07,6,0,5
5475c9f4-4565-4a97-9b05-1683de953b14,13,65,1.354,27,5,0.37,1,3,3
e655b3b2-bd96-458e-b514-ce1f7f6c6189,13,65,-0.899,23,1,0.65,13,2,8
a13ee061-fe2a-4374-90e5-43f24a8c68c9,13,60,-0.041,30,4,0.72,8,20,19
887dd924-c545-45ed-8cd3-73d1f59cf951,13,71,0.997,23,4,0.84,19,6,10
da68122c-641d-4119-8c7a-fab8b94b6531,13,63,0.195,13,6,0.76,11,3,5
10c5d349-dff2-4538-a37f-a4986f918a5e,13,60,1.531,24,4,0.42,5,18,17
91d6887f-3335-4ced-bbf8-250ba0cd9178,13,70,-0.461,4,7,0.48,4,11,3
f512ac58-a911-4164-a829-0c140ad0e7bf,13,55,1.994,1,7,0.53,11,10,18
24339579-41cd-4643-ba3f-8e80ec7faf54,13,70,-0.305,7,8,1,0,13,8
87cf9912-8dba-49ed-979a-211fbfbd7869,13,64,1.245,4,5,0.31,8,7,0
b8d319dd-e9ad-4310-beaa-056e3d2e6a82,13,70,-0.128,12,4,0.85,7,0,14
ae2188b9-efdd-452d-a23a-47ba2c0314e2,13,53,1.318,20,1,0.38,7,6,18
6d4db05a-71cc-4397-b075-43e649c56ebe,13,72,0.484,1,7,0.14,11,3,7
8dc88afa-aa4d-4e26-9868-5546895622f3,13,54,0.61,23,6,0.75,10,20,5
1f172b55-df06-42a7-b8af-92502b21944e,13,59,-0.26,14,8,0.02,19,15,17
8d1e462a-4a5c-4f44-a2ba-749e36876ac0,13,57,0.149,7,5,0.18,3,6,12
45bc6319-9496-4eb3-a921-0073358f1d3b,13,68,1.984,30,8,0.31,20,6,14
774d5bcc-152f-4812-9863-2fb9787750b1,13,64,1.119,23,2,0.22,12,15,1
f7ad8d33-0d7f-4135-8d4c-e9c36b7d734e,13,65,0.366,28,8,0.63,10,17,6
3006f3e8-20ed-4f55-95b1-188b1ec162af,13,71,0.952,14,4,0.78,3,3,10
56167de4-7e5f-4a73-9098-2616cf01d620,13,71,1.948,13,6,0.6,1,7,19
9d21d3c4-b108-434e-9159-1a8653f3109d,13,60,1.31,12,3,0.36,17,10,5
774663b7-cf47-49ab-ad87-2b6b140ed844,12,66,0.592,23,2,0.28,20,11,4
c9ef24c6-e176-46b9-a029-ddf689593227,12,48,0.994,16,1,0.08,0,4,15
e7d5881f-ccaf-4877-9da4-85d03730d5c8,12,55,0.963,17,6,0.89,7,5,9
95bb3cb5-4733-4355-a028-1d035a3531b3,12,52,0.051,21,3,0.83,18,1,17
002cfc6d-b7a6-4163-a477-bbc78b0b458e,12,51,1.807,23,3,0.98,1,18,5
9547fd7d-5af6-4d12-beb7-03e51456daf6,12,52,0.649,20,7,0.89,20,17,12
2b9a448c-a6be-4fb0-b568-d9c2c89fd1b4,12,59,0.331,13,7,0.37,6,17,3
b665d373-4db1-4652-82dd-55766e0b170c,12,66,-0.687,14,2,0.15,13,2,20
7fc0328f-7d98-4414-b5d0-6314eb5e2f85,12,67,-0.48,11,3,0.82,8,11,8
91bc7d2b-ca14-4c04-8988-abc1698c257b,12,50,-0.792,16,8,0.85,7,14,12
69e81b70-98d8-49d2-9bc0-5e63b38232f9,12,61,1.055,30,1,0.05,20,18,2
cd427981-beeb-4647-a6c5-9e09da638796,12,63,-0.381,4,3,0.41,2,20,16
394c3fd4-29ff-4e7e-85b3-200ac914e21b,12,54,1.783,8,4,0.61,11,10,14
8f495a4f-0c1d-4c1e-a024-cadf9b356c06,12,66,-0.825,1,1,0.48,4,7,14
1a79201c-f1d2-4f77-8ef9-128ac8ae9195,12,48,0.344,13,8,0.59,1,5,17
5d3916c8-0f3f-47de-b1a0-13cfd80bc4de,12,59,0.993,19,2,0.26,14,12,18
c7e9d4e7-c7da-41ae-8aa2-b3f141af4900,12,61,-0.733,1,8,0.95,20,7,9
d11e1768-46c8-452a-b733-b512d4772ddf,12,61,0.034,26,2,0.86,10,10,18
ff3fb57e-6380-4757-8816-54e8d536758d,12,60,1.492,12,8,0.71,2,7,16
a33388cf-fbf8-47c1-a624-be03fb74a0c4,12,53,1.681,12,8,0.82,6,20,0
ca32a2ae-ae73-4d1f-8c40-9948320ebfb1,12,56,1.687,13,6,0.54,10,2,3
d0e81efb-2eca-44ae-82ca-ef1a27b9056b,12,67,1.177,10,3,0.47,14,13,18
5b231695-8c84-4764-a655-5745690824ce,12,64,0.511,21,5,0.68,3,15,12
e387ef5f-fd58-4486-beaa-66fae2c31bb2,12,62,0.907,11,7,0.17,1,15,19
726e74e8-ca14-445e-88f4-d347dfb0a299,12,50,0.161,26,7,0.7,6,11,18
64e520e7-0e1d-4731-938c-d6718b67c64e,12,58,-0.306,3,8,0.37,10,1,2
6b2f1dc3-327f-4d9c-8c07-bb82be5abcaa,12,64,-0.676,8,4,0.85,1,10,14
d91aa4b5-3aef-41da-9448-74a49991a032,12,51,1.733,19,4,0.18,12,0,13
0f9f2ab4-ab6a-4768-bb40-549d51da9cc5,12,60,0.686,22,5,0.9,1,6,2
ceaa3698-75e0-42e8-b141-fd763d76c1bb,12,58,-0.145,22,1,0.44,18,12,14
08f9c375-d326-4f86-a8be-c054e7248ebc,12,59,-0.62,2,4,0.51,12,3,12
22fe6d4f-0009-4643-abd5-aeba4d42cc79,12,57,-0.794,5,8,0.35,15,2,8
a14b1668-18de-4d84-ae3e-1844ba6c91bf,12,59,0.268,12,3,0.87,7,5,4
045b2008-9dcb-49a5-92f8-b021ea990a43,12,56,-0.812,10,1,0.21,15,20,13
5a3ddfd9-5b5c-4128-bbf1-991799321617,12,65,1.883,4,4,0.62,9,4,9
1636ad57-d62c-4fd9-9c0e-84030ddacc3b,12,53,1.37,14,4,0.35,11,20,18
81344ece-1d92-4dbc-9aec-40cc8f078156,12,64,1.716,4,3,0.23,11,18,1
13ef3689-5a40-474e-a405-efd043b7f78f,12,55,0.017,13,8,0.37,9,12,6
7425bca2-569e-44dd-bab4-18b0948f57e9,12,52,-0.333,2,3,0.22,15,20,8
31bfaa8e-50d2-462f-98d4-e7a4d993f88e,12,54,1.203,18,3,0.59,13,6,3
1e2e2a22-9588-4657-a697-2312d78528f0,12,67,-0.948,14,6,0.97,0,2,5
0a6337ff-6a8d-48d6-bfe8-4e78139d7c37,12,55,1.542,27,4,0.29,13,8,7
a08086e2-8960-4a98-ab68-74b9d98d41f3,12,57,0.91,17,1,0.11,19,13,17
850610d1-3722-4878-8fce-dded30d178ad,12,67,-0.67,8,4,0.87,20,18,4
6db647fa-28e8-4464-ab9c-780cf51bd8bb,12,60,-0.848,28,7,0.6,19,10,3
451b678c-6198-4b37-a952-551922057b4a,12,53,1.054,16,4,0.26,7,16,4
377ba5d8-acd5-4e00-98d9-f0fb9dcbcccb,12,60,1.865,16,1,0.08,1,9,3
b0cf2b81-2220-4749-b504-ada308d2f4d5,12,62,-0.747,4,2,0.06,17,17,10
9cf898c2-8739-458d-8f8b-5abf0088b305,12,48,0.764,15,7,0.88,9,16,11
e3083116-b4bf-4fd7-bfe5-a6ec6002e8ad,12,54,-0.78,2,6,0.93,19,1,19
20a920ae-b9b0-4a77-8068-cc1e8ec941c1,12,57,1.947,19,8,0.79,10,7,14
6f0d022d-11e6-4606-b769-ec39e76fd7c1,12,48,-0.87,1,8,0.44,17,4,9
c566018a-e7b3-47bd-bc90-3f12d43fc977,12,54,-0.82,21,7,0.79,2,15,14
b92805dd-3da8-49d5-a7c3-b8fda5814c9c,11,55,0.885,30,4,0.61,2,13,14
bced6a1a-495c-4a3e-80e3-612c8ef527c1,11,46,1.754,20,6,0.72,5,14,9
8837466e-ec90-419b-962b-b1723a063358,11,51,1.541,11,7,0.07,3,12,1
1cc92d7e-9f6c-4d88-a528-acf747abb969,11,58,-0.061,11,6,0.47,19,6,19
0600b815-53ec-4071-8a05-471350fa2452,11,58,1.428,26,1,0.42,6,20,5
247501f4-f063-4e73-922c-33ed898bd236,11,55,-0.168,12,4,0.66,12,9,7
9001de90-0088-4121-8569-84c63c99671b,11,55,1.903,12,4,0.54,0,1,17
c0d1b5b8-e78d-4e0c-85d0-4daa0c659571,11,49,0.422,26,4,0.94,4,18,9
410bb310-3cc0-4b7e-bf19-596395200d8c,11,50,0.802,26,6,0.76,11,1,13
2549e4fe-4218-413a-8348-1e459f6b7898,11,48,1.094,2,7,0.39,10,19,20
9ab9e4df-c0f9-42f7-9c29-c56dd37a8dfd,11,49,1.523,26,6,0.14,10,1,3
c167241a-b72b-4eda-8e7e-8d13f5009d0a,11,57,-0.355,22,5,0.94,20,4,8
51b0b25d-c580-4a32-bd64-a970b92fc124,11,49,0.507,1,1,0.31,5,11,2
4c66bb38-eb20-4d6d-8e59-d5e9175544bd,11,62,0.976,11,1,0.46,5,2,16
c4195c0a-38ca-416f-b2f4-5145cf500589,11,48,1.077,23,7,0.03,0,3,4
